"Data","Pred_sem pandemia","s.e sem pandemia","Pred com pandemia","s.e com pandemia","Valor real"
2023-08-30,"-0.00010155546956488","0.024112362248432","0.00078056990680976","0.0897967399369535","0"
2023-08-31,"-0.00010146043685374","0.0241094391973497","0.00077044757495343","0.0897798305154619","0.00612420746163989"
2023-09-01,"-0.00010151107242647","0.0241160825504764","0.00121372445714581","0.0897629788912872","0.00621120367082861"
2023-09-04,"-0.00010152359214768","0.0241120761995898","0.00122278535999195","0.0897461296637672","0.00925923527568129"
2023-09-05,"-0.0001014743471836","0.0241142834715022","0.00144670694173338","0.0897293675258856","0.0152905195209254"
2023-09-06,"-0.00010157021136004","0.0241140666677768","0.00188913949934098","0.0897128707193213","0.020481936432208"
2023-09-07,"-0.00010148981719651","0.024112444620623","0.0022745643003973","0.0896966974942189","0.00354188099473518"
2023-09-08,"-0.00010166239172403","0.0241143702288796","0.00105698578747106","0.0896798434431553","-0.011647056130802"
2023-09-11,"-0.00010161966732644","0.0241166452948651","-4.43193961866049e-05","0.0896633583999157","-0.00011908158019102"
2023-09-12,"-0.00010153571507606","0.0241114111181701","0.00078371341422407","0.0896465224512464","0.0119048078584583"
2023-09-13,"-0.0001015781209955","0.0241136925091486","0.00165504253264508","0.089629934521797","0.00588237538057212"
2023-09-14,"-0.00010158970057591","0.0241140894424565","0.00122432412774615","0.0896131470907201","-0.0116959507881755"
2023-09-15,"-0.00010153392553343","0.0241137834759544","-4.85239203877916e-05","0.0895967114212541","0.0102958455801483"
2023-09-15,"-0.00010155971779504","0.0241111424744203","-4.8523924504842e-05","0.0895967113805441","0.0102958455801483"
2023-09-15,"-0.00010141841557853","0.0241161099339007","-4.85239699757562e-05","0.0895967113915198","0.0102958455801483"
2023-09-20,"-0.00010160821804973","0.0241156344515632","0.00153879668335907","0.0895801179807889","-0.00550543902700862"
2023-09-21,"-0.00010139273350284","0.0241168622447403","0.00039775877608297","0.0895634451800393","-0.0212013376153199"
2023-09-22,"-0.00010157888716488","0.0241130118086608","-0.00074548371054119","0.089547679280112","0.00240667907093539"
2023-09-25,"-0.00010157427235895","0.0241157027776352","0.00095277278643435","0.0895309240307134","-0.0300120050767988"
2023-09-26,"-0.00010152359214768","0.0241120761995898","-0.00139907828529872","0.0895162204259411","-0.00371283827406665"
2023-09-27,"-0.00010152053401731","0.024114873360464","0.00048917593258057","0.0894994837238345","0.0116770012973524"
2023-09-28,"-0.00010154343467056","0.0241126816248053","0.00160140672002618","0.0894829831857101","0.00970033384455937"
2023-09-29,"-0.00010155423159588","0.0241139771783821","0.00146534189429419","0.0894663730568109","-0.0198223472706102"
2023-10-02,"-0.00010157866009918","0.0241106659661983","-0.00067148558563486","0.0894506317223387","-0.00719609944858457"
2023-10-03,"-0.00010149935303821","0.0241171075524168","0.0002310085317673","0.0894340171936956","-0.0252436475838442"
2023-10-04,"-0.00010149108442797","0.0241146289069935","-0.00108520919867687","0.0894187092192741","-0.00884618492991651"
2023-10-05,"-0.0001015781209955","0.0241136925091486","8.78236091880454e-05","0.0894021517798746","-0.0544560867575948"
2023-10-06,"-0.00010142431157807","0.024115444343503","-0.00322855894910893","0.0893917603142228","0.00547195104871889"
2023-10-06,"-0.00010159939450772","0.0241071111138731","-0.0032285588720883","0.0893917602985807","0.00547195104871889"
2023-10-10,"-0.00010156530986236","0.0241124325243136","0.00108715735782253","0.0893752250656633","0.0474829906993397"
2023-10-11,"-0.00010160720864344","0.024114086583248","0.00413816710273799","0.089362971250106","-0.0219508604405569"
2023-10-12,"-0.0001015420202741","0.0241123704254881","-0.00087143353048185","0.0893477694812924","0.00929610795137026"
2023-10-13,"-0.00010156152317902","0.0241125876870673","0.00137991874237107","0.0893313163547199","-0.0422368556855459"
2023-10-16,"-0.00010159795208834","0.0241119305036282","-0.00235070994072976","0.0893187070426183","0.00975410098636975"
2023-10-17,"-0.00010157888716488","0.0241130118086608","0.00139074886725227","0.089302358809319","-0.00408159637557048"
2023-10-18,"-0.00010154876609843","0.0241127401788601","0.00039317439689163","0.0892858045449343","-0.01639349174619"
2023-10-19,"-0.00010154149643213","0.0241127140876425","-0.00050224074092199","0.0892698017539444","-0.034722223142047"
2023-10-20,"-0.00010157885943459","0.0241111365252071","-0.00184215290104051","0.0892556861769739","-0.0431654276447276"
2023-10-23,"-0.00010154583976163","0.0241133231297712","-0.00247905401342213","0.0892427054743457","-0.0375939844232719"
2023-10-24,"-0.00010157456889847","0.0241155940783198","-0.00210441239796726","0.0892287336244247","0.0625000139698384"
2023-10-25,"-0.00010153995612932","0.0241184468666789","0.00513403964174556","0.0892207453251996","0.00441172531319434"
2023-10-26,"-0.00010150309271449","0.0241112616939623","0.00095798517554166","0.0892041746754368","0.021961946858418"
2023-10-26,"-0.00010155731062525","0.0241117774941398","0.00095798516919592","0.0892041747082858","0.021961946858418"
2023-10-30,"-0.00010149975444037","0.0241120526584659","0.00223298074803855","0.0891885032150162","0.00214897800066005"
2023-10-31,"-0.00010154047533253","0.0241119446392545","0.00080838956609252","0.0891719487258764","0.00071481265514239"
2023-10-31,"-0.00010159102315955","0.0241154025920651","0.00080838956845651","0.0891719487258904","0.00071481265514239"
2023-11-02,"-0.00010149975444037","0.0241120526584659","0.00070478816536119","0.0891554036617688","-0.0182856832231794"
2023-11-03,"-0.00010154529930226","0.0241113722291751","-0.00067301505402818","0.0891396454456611","0.0330325600249632"
2023-11-06,"-0.00010154047533253","0.0241119446392545","0.00303513475140425","0.0891254292296808","-0.0139456229653482"
2023-11-07,"-0.00010154529930226","0.0241113722291751","-0.00035082316204131","0.089109534718761","0.0785714558192663"
2023-11-08,"-0.00010145444169101","0.0241160771663671","0.00633880981154001","0.0891058440530403","0.033509904128576"
2023-11-09,"-0.00010149975444037","0.0241120526584659","0.00312542456399447","0.0890908341044473","-0.00038443964789458"
2023-11-10,"-0.00010156751690597","0.024115192563097","0.00068737215539422","0.0890743719095512","0.0128205002804169"
2023-11-13,"-0.00010155068942736","0.0241110011871556","0.00164322498225643","0.0890581732370732","-0.00177214415137206"
2023-11-14,"-0.00010145444169101","0.0241160771663671","0.00059205818805235","0.0890417281812881","-0.0215571992039493"
2023-11-15,"-0.00010154529930226","0.0241113722291751","-0.00084380604837282","0.0890263167285889","0.0406946150340277"
2023-11-16,"-0.00010145444169101","0.0241160771663671","0.00365175719695568","0.089013369980681","-0.00361137354640373"
2023-11-17,"-0.00010150646964593","0.024113382038645","0.00046619947603594","0.0889970425311169","0.0309960228409814"
2023-11-20,"-0.00010156751690597","0.024115192563097","0.00296930634550478","0.0889824845100558","0.00497034406846097"
2023-11-21,"-0.00010150646964593","0.024113382038645","0.00109803336183574","0.0889660591034003","-0.0132689574407017"
2023-11-22,"-0.00010150646964593","0.024113382038645","-0.00021726689408475","0.088950089772757","-0.00831293853860726"
2023-11-23,"-0.00010150936902584","0.024112602416989","0.00013315835280423","0.0889338271038268","0.0353796457086011"
2023-11-24,"-0.0001015713617634","0.024104334390111","0.00329018971017614","0.0889199372038305","0.00845339894788122"
2023-11-27,"-0.00010156751690597","0.024115192563097","0.00136084346474678","0.0889035887013827","-0.00460454662808585"
2023-11-28,"-0.00010154529930226","0.0241113722291751","0.00041966571364177","0.0888872871842362","-0.00035574733862531"
2023-11-29,"-0.00010150936902584","0.024112602416989","0.00072356369767166","0.0888709130968553","-0.00688188911692234"
2023-11-30,"-0.00010150936902584","0.024112602416989","0.00024981621460608","0.088854678422005","0.0155316745780618"
2023-12-01,"-0.00010150646964593","0.024113382038645","0.00186696731116334","0.0888387759934212","-0.0165882110595703"
2023-12-04,"-0.00010154529930226","0.0241113722291751","-0.00045001942715375","0.0888231633151648","-0.00586191950824677"
2023-12-05,"-0.00010145444169101","0.0241160771663671","0.0003160646668266","0.0888068927824089","0.0108302279625787"
2023-12-06,"-0.00010154529930226","0.0241113722291751","0.00151942955253797","0.0887907710518161","-0.00476190043685099"
2023-12-07,"-0.00010145444169101","0.0241160771663671","0.00039617269483917","0.0887745406094091","0.00119619967613849"
2023-12-07,"-0.00010145444169101","0.0241160771663671","0.00039617269483917","0.0887745406094091","0.00119619967613849"
2023-12-11,"-0.00010150646964593","0.024113382038645","0.00082360793369337","0.0887582265341325","0.0155316745780618"
2023-12-12,"-0.00010155068942736","0.0241110011871556","0.0018606838467969","0.0887423433006531","0.0164706286262064"
2023-12-13,"-0.00010145444169101","0.0241160771663671","0.00193671892039285","0.0887264630859105","0.0243055590048984"
2023-12-14,"-0.00010154529930226","0.0241113722291751","0.00251174412191933","0.0887111707509283","-0.00564973882256037"
